user_id,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,696,697,698,699,700,701,702,703,704,705,706,1119,1120,1121,1122,1123,1124,1125,1401,1402,1403,1404,1405,1406,1407,1704,1705,1706,1707
19548, 57, 101, 77, 119,, 58,,,, 184,,,,, 419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 136,,,,, 86,,,,,,,,, 36, 43,, 120,, 31,,,,,,,,,,, 56,
19549, 503, 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1255,,,,, 134,,,,,,,,,,,,
19550, 115, 21, 234, 78,, 170,,,,,,,,, 576,,,,,,, 136,,,,,,,,,,,,,,,,, 155,,,,,,,, 113,,,,, 142,,,,,,,,, 84, 47,,,, 35,, 182,,,,,,, 456, 69,, 1311
19551, 275, 27, 110, 198, 279, 251,,, 1658, 948, 351,,,, 332,,,,, 1151,, 392,,,,,,,,,,,,,,,,, 356,,,,,,,, 61,,,,, 451,,,,,,,,, 62, 77, 657, 3588,, 38,, 88,,,,,,, 121, 134, 81, 181
19552, 28, 45, 89, 101,, 54,,,,,,,,,,,,,,,, 118,,,,,,,,,,,,,,,,, 235,,,,,,,, 491,,,,, 46,,,,,,,,, 26, 35,,,, 15,, 159,,,,,,, 63, 98, 216, 39
19553, 258, 33, 32, 56,, 44,,,,,,,,,,,,,,,, 85,,,,,,,,,,,,,,,,,,,,,,,,, 364,,,,, 62,,,,,,,,, 28, 296,,,, 22,, 188,,,,,,, 140, 176,, 54
19554, 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 46,,,,, 13,,,,,,,,,,,,
19556, 37, 14, 48, 20,, 225,,,,,,,,,,,,,,,, 234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34,,,,,,,,, 28, 93,, 446,, 20,, 117,,,,,,, 97, 92, 326, 152
19557, 136, 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 37,,,,, 19,,,,,,,,,,,,
19558, 265, 21, 80, 327, 43, 114, 459,, 135, 279, 69,,,, 31,,,,, 105,, 80, 364,,,,,,,,,,,,,,,, 33,,,,,,,, 15,,,,, 67,, 199,,,,, 37,, 51, 23, 25, 63,, 31,, 29,,,,,,, 904, 100, 28, 400
19560, 216, 25, 134, 21,, 77,,,,,,,,, 132,,,,,,, 287,,,,,,,,,,,,,,,,, 247,,,,,,,,,,,,, 74,,,,,,,,, 43, 52,,,, 25,, 43,,,,,,, 44, 606, 576, 61
19561, 197, 10,, 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20, 23,,,, 13,,,,,,,,, 125,,,
19562, 332, 87, 491, 127,, 1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 52, 66,,,, 22,,,,,,,,, 83,,,
19563, 101, 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16,,,,, 14,,,,,,,,,,,,
19565, 68, 16, 61, 20,, 65,,,,,,,,,,,,,,,, 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 67,,,,,,,,, 37, 357,,,, 39,, 261,,,,,,, 105, 52, 152, 49
19566, 397, 76, 358, 454,, 552,,,,,,,,,,,,,,,, 566,,,,,,,,,,,,,,,,, 135,,,,,,,, 103,,,,,,,,,,,,,, 65, 81,,,, 84,,,,,,,,, 1044,,,
19567, 56, 15, 163, 26,, 35,,, 952,,,,,, 77,,,,, 206,,,,,,,,,,,,,,,,,,,,,,,,,,, 64,,,,, 47,, 216,,,,,,, 22, 21,, 345, 172, 11,, 33,,,,,,, 95, 46, 44, 61
19568, 26, 19, 258, 55,, 41,,,,,,,,,,,,,,,, 135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 73, 26,,,, 14,,,,,,,,, 48,,,
19569, 131, 49, 34, 582,, 45, 107,, 95, 197,,,,, 130,,,,, 218,, 98,,,,,,,,,,,,,,,,, 184,,,,,,,, 100,,,,, 98,,,,,,,,, 17, 33,, 110,, 12,, 438,,,,,,, 176, 73, 139, 72
19571, 178, 33, 245, 355,, 77,,,,,,,,,,,,,,,, 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30, 44,,,, 31,,,,,,,,, 301,, 318,
19572, 135, 99, 109, 502,, 87,,, 1235, 351,,,,, 86,,,,,,, 108,,,,,,,,,,,,,,,,, 940,,,,,,,, 817,,,,, 319,,,,,,,,, 33, 53,, 1282,, 56,, 166,,,,,,, 23, 93, 41, 550
19573, 63, 19, 90, 1810,, 124,,, 135,,,,,,,,,,,,, 96,,,,,,,,,,,,,,,,, 67,,,,,,,,,,,,,,,,,,,,,, 21, 243,, 932,, 12,, 137,,,,,,,,,,
19574, 188, 16, 328, 22, 245, 92,,, 1229, 396, 176,,,, 845,,, 769,, 203,, 654, 437,,,,,,,,,, 184, 188,,,,, 385,,,,,,,, 36,,,,, 1217,, 340,,,,, 192,, 34, 41, 160, 81,, 32, 473, 35,, 132, 424,,,, 69, 69, 81, 258
19575, 15, 11, 54, 11,, 30,,,,,,,,, 70,,,,,,, 50,,,,,,,,,,,,,,,,, 205,,,,,,,, 32,,,,, 51,,,,,,,,, 26, 31,,,, 10,, 20,,,,,,, 42, 27, 226, 25
19576, 329, 42,, 642,,,,,,,,,,,,,,,,,, 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 97,,,,,,,,, 103, 71,,,, 43,, 41,,,,,,, 792, 325,, 121
19578, 173, 86, 106, 282,, 72,,, 142,,,,,,,,,,,,, 105,,,,,,,,,,,,,,,,, 78,,,,,,,, 64,,,,, 254,,,,,,,,, 55, 96,,,, 22,, 69,,,,,,, 35, 284, 39, 78
19581, 151, 26, 395, 116,, 421,,, 667,,,,,,,,,,,,, 49,,,,,,,,,,,,,,,,, 709,,,,,,,, 1574,,,,, 153,,,,,,,,, 50, 30,, 675,, 25,, 820,,,,,,, 38, 76, 69, 266
19582, 71, 64, 80, 231,,,,,,,,,,,,,,,,,, 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17, 67,,,, 10,,,,,,,,, 25,,,
19583, 100, 12, 44, 54, 419, 74, 388,, 172,, 562,,,,,,,,,,, 63,,,,,,,,,,,,,,,,, 215, 188,,,,,,,,,,,,,,,,,,, 237,, 25, 459,, 173,, 23,, 132,,,,,,, 154,, 96, 310
19584, 70, 49, 163, 26,, 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 49, 256,,,, 26,,,,,,,,, 25,,,
19585, 107, 12, 86, 20,,,,,,,,,,,,,,,,,, 127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 77, 209,,,, 26,,,,,,,,, 33,,,
19586, 257,, 686, 284,, 517,,,,,,,,, 318,,,,,,, 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 43,,,,, 208,,,,,,,,, 650,, 826,
19589, 417, 36, 51, 95, 438, 84,,, 263, 375, 743,,,, 173,,,,,,, 69,,,,,,,,,,,,,,,,, 271,,,,,,,, 367,,,,, 129,,,,,,,,, 58, 556,, 217,, 46,, 1299,,,,,,, 129, 244, 418, 237
19590, 516, 21, 649, 16,, 284,,, 346, 287,,,,, 424,,,,,,, 143,,,,,,,,,,,,,,,,, 234,,,,,,,, 304,,,,, 303,,,,,,,,, 30, 760,, 163,, 29,, 432,,,,,,, 39, 24, 530, 203
19591, 859, 27, 41, 85,, 241,,,,,,,,,,,,,,,, 49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 102, 228,,,, 36,, 79,,,,,,,,,,
19592, 205, 33, 867, 127,, 244,,,,,,,,,,,,,,,, 909,,,,,,,,,,,,,,,,,,,,,,,,, 8873,,,,, 467,,,,,,,,, 118, 522,,,, 152,, 203,,,,,,, 111, 3248, 1778, 190
19594, 87, 41, 71, 46,, 211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 76,,,,,,,,, 68, 302,,,, 24,, 134,,,,,,, 95, 288, 123, 84
19596, 198, 19, 52, 19,, 83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24, 158,,,, 17,, 32,,,,,,, 57,,,
19597, 65, 113, 56, 16,, 42,,,,,,,,,,,,,,,, 250,,,,,,,,,,,,,,,,,,,,,,,,, 56,,,,, 61,,,,,,,,, 17, 138,,,, 30,, 68,,,,,,, 34, 233, 83,
19599, 228, 16, 118, 149,, 101,,,, 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 96,,,,,,,,,,,,,, 46, 657,,,, 32,, 346,,,,,,, 191, 126, 135, 128
19600, 74, 113, 305, 160,, 167,,,,,,,,,,,,,,,, 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 55, 469,,,, 33,, 571,,,,,,, 688,,,
19602, 47, 27, 55, 9,, 34,,,,,,,,, 794,,,,,,, 140,,,,,,,,,,,,,,,,, 108,,,,,,,, 55,,,,, 29,,,,,,,,, 18, 204,,,, 11,, 17,,,,,,,, 83, 113, 26
19603, 339, 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 66,,,,, 43,,,,,,,,,,,,
19604, 88, 93, 47, 242,, 60, 226,, 118,,,,,,,,,,, 279,, 66,,,,,,,,,,,,,,,,,,,,,,,,, 76,,,,, 57,, 332,,,,,,, 26, 112,, 290,, 18,, 265,,,,,,, 82, 116, 198, 41
19616, 162, 252, 767, 1827,, 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 38, 367,, 224,, 169,,,,,,,,, 81,,,
19617, 6860, 16,, 86,, 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 46, 41,,,, 24,,,,,,,,, 87,,,
19619, 165, 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 74,,,,, 85,,,,,,,,,,,,
19620, 96, 11, 33, 86,, 106, 545,, 101, 81, 78,,,, 101,,,,, 74,, 68, 117,,,,,,,,,,,,,,,, 77,,,,,,,, 44,,,,, 34,, 168,,,,, 153,, 23, 27,, 60,, 13,, 97,,,,,,, 103, 62, 55, 93
19621, 45, 61, 238, 690,, 101,,, 188, 172,,,,, 191,,,,,,, 167,,,,,,,,,,,,,,,,,,,,,,,,, 47,,,,, 33,,,,,,,,, 112, 195,,,, 12,, 401,,,,,,, 106, 736, 264, 306
19634, 24, 15, 37, 22, 75, 85,,, 49,, 80,,,, 271,,,,,,, 112,,,,,,,,,,,,,,,,, 321,,,,,,,, 26,,,,, 27,, 108,,,,,,, 19, 14, 175, 242,, 12,, 98,,,,,,, 84, 41, 45, 25
19635, 54, 43, 97, 111,, 27,,, 74,, 641,,,,,,,,,,, 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 53, 26,, 157,, 15,, 101,,,,,,, 16, 67, 32, 60
19636, 358, 31, 111, 278,, 28,,,,,,,,,,,,,,,, 270,,,,,,,,,,,,,,,,, 112,,,,,,,, 152,,,,, 58,,,,,,,,, 42, 223,,,, 24,, 63,,,,,,, 47,, 59,
19637, 233, 132,, 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 40,,,,, 40,,,,,,,,,,,,
19638, 231, 56, 334, 129,,,,,,,,,,, 193,,,,,,, 193,,,,,,,,,,,,,,,,, 70,,,,,,,, 83,,,,, 101,,,,,,,,, 47, 107,,,,,, 220,,,,,,,,,,
19640, 16, 7,,,, 74, 189,,,, 110,,,, 126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 92,,,,, 85,, 134,,,,,,, 25, 232,, 50,, 12, 214,,,,,,,,, 419, 173,
19641, 23, 16,,,, 27,,,,, 188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 135,,,,, 102,,,,,,,,, 22, 52,,,, 13,,,,,,,,,,,,
19645, 509, 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 52,,,,, 23,,,,,,,,,,,,
19649, 84, 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 21,,,,, 15,,,,,,,,,,,,
19657, 52, 78, 83, 27,, 42,,,,,,,,,,,,,,,, 365,,,,,,,,,,,,,,,,,,,,,,,,, 70,,,,, 60,,,,,,,,, 38, 46,,,, 21,, 28,,,,,,, 71, 151, 225, 513
19659, 112, 30, 49, 308,, 224,, 686, 594, 498,,,,, 166,,,,,,, 256,,,,,,,,,,,,,,,,, 509,,,,,,,, 190,,,,, 49,,,,,,,,, 23, 165,, 110,, 15,, 125,,,,,,, 34, 7407, 113, 299
19667, 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 112,,,,, 22,,,,,,,,,,,,
19670, 337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 51,,,,, 30,,,,,,,,,,,,
19671, 142, 8, 25, 109, 153, 104, 150,,,, 155,,,, 305,,,,,,, 77,,,,,,,,,,,,,,,,, 89,,,,,,,,,,,,, 61,,,,,,,,, 52, 77,,,, 21,, 78,,,,,,, 426, 149, 61, 25
19674, 159, 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,, 46,,,,,,,,,,,,
19681, 100, 10, 94, 21,, 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27, 16,,,,,,,,,,,,, 87,,,
19682, 242, 89, 116, 259,, 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 126,,,,,,,,, 50, 74,,,, 61,,,,,,,,, 260,, 107,
19683, 91, 19, 367, 57,, 159,,, 253,,,,,, 370,,,,,,, 292,,,,,,,,,,,,,,,,, 653,,,,,,,, 231,,,,, 111,,,,,,,,, 72, 1033,,,, 21,, 149,,,,,,, 400, 192,, 247
19685, 100, 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 53,,,,, 41,,,,,,,,,,,,
19701, 32, 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 59,,,,, 47,,,,,,,,,,,,
19706, 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19709, 122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31, 122,,,, 10,,,,,,,,,,,,
19713, 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19715, 59, 30,, 36,, 45,,,,, 1327,,,, 129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 134,,,,, 100,,,,,,,,, 100, 404,,,, 18,,,,,,,,,,,,
19726, 74, 398, 59, 223,, 169,,, 263, 238, 368,,,, 77,,,,,,, 372,,,,,,,,,,,,,,,,,,,,,,,,, 53,,,,, 46,,,,,,,,, 58, 47,,,, 30,, 54,,,,,,, 135, 133, 501, 55
19738, 146, 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 82,,,,, 57,,,,,,,,,,,,
19765, 20, 14,, 9,, 12,,, 97,,,,,, 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23,,,,,,,,, 15, 10,,,, 7,, 41,,,,,,, 36, 24, 27, 73
19766, 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 50,,,,, 13,,,,,,,,,,,,
19767, 23, 35,, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 35, 58,,,, 25,,,,,,,,,,,,
19768, 193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19789, 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19800, 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19809, 112, 13, 32, 44, 417, 77, 188, 1120, 214, 86, 42,, 100,, 619, 361,, 461, 128, 172,, 208, 682,,, 584,, 198, 340,, 237,, 269, 244, 1507,, 844,, 350, 885, 368,, 364,, 433,, 42,,,, 698, 55,, 314,,, 78,, 306,, 36, 29, 69, 115, 635, 17, 643, 28,,,,,,, 30, 82, 27, 29
19827,, 10, 25, 13,, 30,,, 102,,,,,, 24,,,,,,, 41,,,,,,,,,,,,,,,,,, 1216,,,,,,, 27,,,,, 105,, 101,,,,,,, 19, 27,, 46,, 8, 137,,,,,,,, 60, 49, 33, 53
19860, 65, 13, 19, 13, 175, 20, 103, 297, 93, 906, 107, 106, 153, 399, 30, 65, 35, 400, 66, 64, 479, 32, 83, 337, 408, 2410, 233, 958, 284, 924, 441, 522, 63, 78, 51, 284, 212, 121, 319, 254, 104, 4482, 50, 349, 200, 385, 35, 472, 139, 5965, 29, 71, 1285, 169, 1448, 90, 420, 451, 895, 843, 44, 28, 53, 57, 62, 15, 551, 29, 324, 111, 2289, 791, 1133,, 41, 31, 31, 30
19861, 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 10,,,,,,,,,,,,
19866, 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 58, 84,,,, 18,,,,,,,,,,,,
19931, 68, 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23,,,,,,,,,,,,
19935, 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15,,,,,,,,,,,,
19940, 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 36,,,,, 26,,,,,,,,,,,,
19941, 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19942, 143, 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 53,,,,,,,,,,,,
19947, 218, 18, 114, 799,, 227,,,,,,,,,,,,,,,, 102,,,,,,,,,,,,,,,,,,,,,,,,, 263,,,,, 421,,,,,,,,, 131, 175,,,, 26,, 176,,,,,,, 90, 255, 259, 36
19950, 45, 21,, 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 938,,,,, 108,,,,,,,,,, 934,,,, 16,,,,,,,,, 115,,,
19952, 21, 38,, 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24, 55,,,, 13,,,,,,,,, 847,,,
19954, 100, 17, 50, 45,, 72,,,,,,,,,,,,,,,, 410,,,,,,,,,,,,,,,,,,,,,,,,, 69,,,,, 174,,,,,,,,, 66, 774,,,, 31,, 238,,,,,,, 50, 244,, 888
19962, 29, 23, 497, 134,, 480,,,,, 315,,,,,,,,,,, 152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 167,,,,,,,,, 26, 77,,,, 15,,,,,,,,, 29,,,
19965, 15, 13, 511, 581,, 271,,,,,,,,,,,,,,,, 119,,,,,,,,,,,,,,,,, 31,,,,,,,,,,,,, 34,,,,,,,,, 37, 290,,,, 15,, 275,,,,,,, 68,,, 141
19967, 30, 62, 127, 178,, 251,,, 837, 23,,,,,,,,,,,, 484,,,,,,,,,,,,,,,,, 125,,,,,,,, 506,,,,, 149,,,,,,,,, 24, 68,, 168,, 39,, 393,,,,,,, 42, 281, 19, 547
19972, 50, 103,, 277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 50, 84,,,, 23,,,,,,,,,,,,
19986, 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19989, 95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20004, 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006, 81, 10,, 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 133, 67,,,, 92,,,,,,,,, 411,,,
20007, 319, 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34,,,,, 48,,,,,,,,,,,,
20008, 392, 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 104,,,,, 59,,,,,,,,,,,,
20009, 667, 292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 62,,,,,,,,,,,,
20010, 74, 42,, 375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30, 294,,,, 40,,,,,,,,, 176,,,
20011, 207, 60, 1049, 29,, 524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 121, 59,,,, 38,, 127,,,,,,, 250,,,
20012, 189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 32,,,,,,,,,,,,,,,,,
20013, 563, 20,, 205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 52,,,,, 28,,,,,,,,,,,,
20014, 35, 75, 36, 157,, 307,,,,,,,,,,,,,,,, 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 157,,,,,,,,, 18, 41,,,, 35,, 219,,,,,,, 40, 266,, 28
20015, 293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 90,,,,,,,,,,,,
20018,, 33,, 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 73,,,,, 10,,,,,,,,,,,,
20031, 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20032, 32, 17,, 13,, 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27, 54,,,, 13,,,,,,,,,,,,
20035, 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20036, 228, 23,, 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47, 196,,,, 48,,,,,,,,,,,,
20037, 18, 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12,,,,,,,,,,,,
20049, 26, 34, 30, 130, 318, 41,,, 202,, 222,,,, 176,,,,,,, 47,,,,,,,,,,,,,,,,, 124,,,,,,,, 109,,,,, 118,,,,,,,,, 28, 260,, 69,, 20,, 31,,,,,,, 50, 53, 47, 31
20050, 113, 38,, 157,, 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 33, 33,,,, 20,,,,,,,,, 63,,,
20051, 229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20052, 146, 139,, 506,, 3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 120, 341,,,, 40,,,,,,,,, 1643,,,
20057, 503, 37, 91, 33,, 124,,,,,,,,,,,,,,,, 104,,,,,,,,,,,,,,,,,,,,,,,,, 114,,,,, 70,,,,,,,,, 70, 58,,,, 35,, 352,,,,,,, 38, 81,,
20061, 36, 10, 37,,, 42,,,,,,,,, 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 40,,,,, 132,,,,,,,,, 18, 213,,,, 22,,,,,,,,,, 191,,
20062, 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20067, 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071, 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20072, 131, 22, 248, 563,, 466,,,, 122,,,,,,,,,,,, 112,,,,,,,,,,,,,,,,, 232,,,,,,,,,,,,, 119,,,,,,,,, 42, 98,,,, 83,, 179,,,,,,, 204,, 112, 843
20073, 74, 229,, 564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 54, 1276,,,, 51,,,,,,,,, 450,,,
20074, 40, 339, 498, 467,, 960,,,, 37,,,,,,,,,,,, 54,,,,,,,,,,,,,,,,, 409,,,,,,,, 346,,,,, 140,,,,,,,,, 30, 909,,,, 150,, 238,,,,,,, 417, 590, 42, 170
20075, 78, 88,, 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 142,,,,,,,,,,,,,, 39, 106,,,, 38,,,,,,,,,,, 62,
20076, 81, 155,, 168,,, 747,,,, 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 145,,,,, 76,,,,,,,,,,,,
20077, 69, 51, 159, 192,, 169,,, 70, 306,,,,,,,,,,,, 152,,,,,,,,,,,,,,,,, 117,,,,,,,, 458,,,,, 161,,,,,,,,, 47, 106,, 185,, 33,, 549,,,,,,, 42, 148, 222, 170
